ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
603017.SH,20210402,9.9,0.5055,0.9045,0.76,1.4271,1.4109,1.4903,27680.7728,27479.8234,15359.2512,274039.6507,272050.2517
603017.SH,20210401,9.95,0.5478,0.9801,0.86,1.4343,1.4180000000000001,1.4979,27680.7728,27479.8234,15359.2512,275423.6894,273424.2428
603017.SH,20210331,10.05,0.8851,1.5836,1.47,1.4487,1.4323,1.5129,27680.7728,27479.8234,15359.2512,278191.7666,276172.2252
603017.SH,20210330,10.11,1.329,2.3777,3.05,1.4574,1.4408,1.5219,27680.7728,27479.8234,15359.2512,279852.613,277821.0146
603017.SH,20210329,9.76,0.2851,0.51,0.62,1.4069,1.3909,1.4693,27680.7728,27479.8234,15359.2512,270164.3425,268203.0764
603017.SH,20210326,9.78,0.2874,0.5142,0.57,1.4098,1.3938,1.4723,27680.7728,27479.8234,15359.2512,270717.958,268752.6729
603017.SH,20210325,9.68,0.3821,0.6836,0.59,1.3954,1.3795,1.4572,27680.7728,27479.8234,15359.2512,267949.8807,266004.6905
603017.SH,20210324,9.74,0.7186,1.2857,1.13,1.4041,1.3881,1.4662,27680.7728,27479.8234,15359.2512,269610.7271,267653.4799
603017.SH,20210323,9.98,0.5046,0.9028,0.68,1.4387,1.4223,1.5024,27680.7728,27479.8234,15359.2512,276254.1125,274248.6375
603017.SH,20210322,10.09,0.4122,0.7375,0.51,1.4545,1.4380000000000002,1.5189,27680.7728,27479.8234,15359.2512,279298.9976,277271.4181
603017.SH,20210319,10.01,0.5146,0.9207,0.55,1.443,1.4266,1.5069,27680.7728,27479.8234,15359.2512,277084.5357,275073.0322
603017.SH,20210318,10.19,1.1151,1.995,1.03,1.4689,1.4522,1.534,27680.7728,27479.8234,15359.2512,282067.0748,280019.4004
603017.SH,20210317,9.95,0.6285,1.1246,0.45,1.4343,1.4180000000000001,1.4979,27680.7728,27479.8234,15359.2512,275423.6894,273424.2428
603017.SH,20210316,10.01,1.0136,1.8134,0.65,1.443,1.4266,1.5069,27680.7728,27479.8234,15359.2512,277084.5357,275073.0322
603017.SH,20210315,10.16,0.7385,1.3212,0.47,1.4646,1.4479,1.5295,27680.7728,27479.8234,15359.2512,281236.6516,279195.0057
603017.SH,20210312,10.13,1.1417,2.0427,0.79,1.4603,1.4437,1.5249,27680.7728,27479.8234,15359.2512,280406.2285,278370.61100000003
603017.SH,20210311,10.35,1.8987,3.397,1.65,1.492,1.475,1.5581,27680.7728,27479.8234,15359.2512,286495.9985,284416.1722
603017.SH,20210310,10.37,2.1644,3.8725,2.77,1.4949,1.4779,1.5611,27680.7728,27479.8234,15359.2512,287049.6139,284965.7687
603017.SH,20210309,10.1,1.7982,3.2172,3.49,1.456,1.4394,1.5204,27680.7728,27479.8234,15359.2512,279575.8053,277546.2163
603017.SH,20210308,9.92,0.8343,1.4927,1.88,1.43,1.4137,1.4933,27680.7728,27479.8234,15359.2512,274593.2662,272599.8481
603017.SH,20210305,9.85,0.5661,1.0129,1.26,1.4199,1.4038,1.4828,27680.7728,27479.8234,15359.2512,272655.6121,270676.2605
603017.SH,20210304,9.68,0.4047,0.7241,0.81,1.3954,1.3795,1.4572,27680.7728,27479.8234,15359.2512,267949.8807,266004.6905
603017.SH,20210303,9.79,0.3015,0.5393,0.54,1.4113,1.3952,1.4738,27680.7728,27479.8234,15359.2512,270994.7657,269027.4711
603017.SH,20210302,9.71,0.4684,0.838,0.74,1.3997,1.3838,1.4617,27680.7728,27479.8234,15359.2512,268780.3039,266829.0852
603017.SH,20210301,9.8,0.4814,0.8612,0.69,1.4127,1.3966,1.4753,27680.7728,27479.8234,15359.2512,271271.5734,269302.2693
