ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
300490.SZ,20210430,8.82,4.5937,8.3417,1.05,1.2902,1.944,1.7287,25617.1546,24500.1921,13492.0399,225943.3036,216091.6943
300490.SZ,20210429,9.26,6.9002,12.53,1.98,1.3546,2.0409,1.8149,25617.1546,24500.1921,13492.0399,237214.8516,226871.7788
300490.SZ,20210428,8.74,1.4765,2.6812,0.4,1.2785,1.9263,1.713,25617.1546,24500.1921,13492.0399,223893.9312,214131.67899999997
300490.SZ,20210427,8.7,3.9283,7.1334,1.12,1.2727,1.9175,1.7052,25617.1546,24500.1921,13492.0399,222869.245,213151.6713
300490.SZ,20210426,9.13,4.3166,7.8385,1.27,1.3381,2.0123,2.0123,25617.1546,24500.1921,13492.0399,233884.6215,223686.7539
300490.SZ,20210423,9.41,5.3156,9.6525,1.96,1.3791,2.074,2.074,25617.1546,24500.1921,13492.0399,241057.4248,230546.8077
300490.SZ,20210422,9.15,2.3565,4.2792,0.82,1.341,2.0167,2.0167,25617.1546,24500.1921,13492.0399,234396.9646,224176.7577
300490.SZ,20210421,9.19,2.3957,4.3503,0.74,1.3469,2.0255,2.0255,25617.1546,24500.1921,13492.0399,235421.6508,225156.7654
300490.SZ,20210420,9.39,3.1524,5.7245,0.82,1.3762,2.0696,2.0696,25617.1546,24500.1921,13492.0399,240545.0817,230056.8038
300490.SZ,20210419,9.38,3.7989,6.8984,1.02,1.3748,2.0674,2.0674,25617.1546,24500.1921,13492.0399,240288.9101,229811.8019
300490.SZ,20210416,9.07,1.8748,3.4045,0.5,1.3293,1.9991,1.9991,25617.1546,24500.1921,13492.0399,232347.5922,222216.7423
300490.SZ,20210415,9.0,3.1268,5.6779,0.83,1.3191,1.9836,1.9836,25617.1546,24500.1921,13492.0399,230554.3914,220501.7289
300490.SZ,20210414,9.2,4.2523,7.7218,1.22,1.3484,2.0277,2.0277,25617.1546,24500.1921,13492.0399,235677.8223,225401.7673
300490.SZ,20210413,9.47,6.1985,11.2558,2.2,1.3879,2.0872,2.0872,25617.1546,24500.1921,13492.0399,242594.4541,232016.8192
300490.SZ,20210412,9.17,3.0848,5.6017,0.98,1.344,2.0211,2.0211,25617.1546,24500.1921,13492.0399,234909.3077,224666.7616
300490.SZ,20210409,9.23,1.9889,3.6116,0.56,1.3528,2.0343,2.0343,25617.1546,24500.1921,13492.0399,236446.337,226136.7731
300490.SZ,20210408,9.2,3.2192,5.8457,0.87,1.3484,2.0277,2.0277,25617.1546,24500.1921,13492.0399,235677.8223,225401.7673
300490.SZ,20210407,9.45,2.9861,5.4225,0.74,1.385,2.0828,2.0828,25617.1546,24500.1921,13492.0399,242082.111,231526.8153
300490.SZ,20210406,9.38,2.8313,5.1413,0.62,1.3748,2.0674,2.0674,25617.1546,24500.1921,13492.0399,240288.9101,229811.8019
300490.SZ,20210402,9.31,4.675,8.4894,0.96,1.3645,2.052,2.052,25617.1546,24500.1921,13492.0399,238495.7093,228096.7885
300490.SZ,20210401,9.75,4.0959,7.4378,0.75,1.429,2.1489,2.1489,25617.1546,24500.1921,13492.0399,249767.2574,238876.87300000002
300490.SZ,20210331,10.06,3.9956,7.2557,0.66,1.4744,2.2173,2.2173,25617.1546,24500.1921,13492.0399,257708.5753,246471.9325
300490.SZ,20210330,9.84,4.5576,8.2761,0.68,1.4422,2.1688,2.1688,25617.1546,24500.1921,13492.0399,252072.8013,241081.8903
300490.SZ,20210329,10.23,5.4071,9.8188,0.72,1.4959,1.8213,2.2349,25617.1546,24500.1921,13492.0399,262063.4916,250636.9652
300490.SZ,20210326,10.0,6.3128,11.4634,0.84,1.4623,1.7804,2.1847,25617.1546,24500.1921,13492.0399,256171.546,245001.921
300490.SZ,20210325,9.57,7.1463,12.977,0.94,1.3994,1.7038,2.0907,25617.1546,24500.1921,13492.0399,245156.1695,234466.8384
300490.SZ,20210324,10.41,6.7144,12.1926,0.83,1.5222,1.8534,2.2743,25617.1546,24500.1921,13492.0399,266674.5794,255046.9998
300490.SZ,20210323,10.34,7.9548,14.4452,0.9,1.5119999999999998,1.8409,2.259,25617.1546,24500.1921,13492.0399,264881.3786,253331.9863
300490.SZ,20210322,11.16,9.1738,16.6586,1.06,1.6319,1.9869,2.4381,25617.1546,24500.1921,13492.0399,285887.4453,273422.1438
300490.SZ,20210319,10.69,6.5495,11.8932,0.68,1.5632,1.9032,2.3354,25617.1546,24500.1921,13492.0399,273847.3827,261907.0535
300490.SZ,20210318,10.8,7.5,13.6192,0.73,1.5793,1.9228,2.3595,25617.1546,24500.1921,13492.0399,276665.2697,264602.0747
300490.SZ,20210317,10.97,9.1665,16.6455,0.86,1.6041,1.9531,2.3966,25617.1546,24500.1921,13492.0399,281020.186,268767.1073
300490.SZ,20210316,11.39,12.0352,21.8547,1.27,1.6655,2.0279,2.4884,25617.1546,24500.1921,13492.0399,291779.3909,279057.188
300490.SZ,20210315,10.32,7.9702,14.4731,0.85,1.5091,1.8374,2.2546,25617.1546,24500.1921,13492.0399,264369.0355,252841.9825
300490.SZ,20210312,10.53,11.3046,20.528000000000002,1.34,1.5398,1.8747,2.3005,25617.1546,24500.1921,13492.0399,269748.6379,257987.0228
300490.SZ,20210311,10.15,10.5855,19.2222,1.38,1.4842,1.8071,2.2175,25617.1546,24500.1921,13492.0399,260014.1192,248676.9498
300490.SZ,20210310,9.9,11.1428,20.2341,1.75,1.4477,1.7626,2.1628,25617.1546,24500.1921,13492.0399,253609.8305,242551.9018
300490.SZ,20210309,8.96,6.5558,11.9046,1.18,1.3102,1.5952,1.9575,25617.1546,24500.1921,13492.0399,229529.7052,219521.7212
300490.SZ,20210308,10.04,7.4358,13.5027,1.6,1.4681,1.7875,2.1934,25617.1546,24500.1921,13492.0399,257196.2322,245981.9287
300490.SZ,20210305,9.6,6.3693,11.5661,1.54,1.4038,1.7092,2.0973,25617.1546,24500.1921,13492.0399,245924.6842,235201.8442
300490.SZ,20210304,9.85,6.9111,12.5498,2.09,1.4404,1.7537,2.1519,25617.1546,24500.1921,13492.0399,252328.9728,241326.8922
300490.SZ,20210303,9.38,4.4895,8.1525,1.43,1.3716,1.67,2.0492,25617.1546,24500.1921,13492.0399,240288.9101,229811.8019
300490.SZ,20210302,9.07,2.6704,4.8492,0.81,1.3263,1.6148,1.9815,25617.1546,24500.1921,13492.0399,232347.5922,222216.7423
300490.SZ,20210301,9.06,2.7378,4.9716,0.72,1.3248,1.6130000000000002,1.9793,25617.1546,24500.1921,13492.0399,232091.4207,221971.7404
