ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
000040.SZ,20210420,2.73,1.7856,2.0953,0.61,0.3319,0.5964,1.1693,148687.387,106034.067,90359.3956,405916.5665,289473.0029
000040.SZ,20210419,2.79,2.522,2.9595,0.85,0.3392,0.6095,1.195,148687.387,106034.067,90359.3956,414837.8097,295835.0469
000040.SZ,20210416,2.71,2.9644,3.4786,1.04,0.3295,0.5921,1.1607,148687.387,106034.067,90359.3956,402942.8188,287352.3216
000040.SZ,20210415,2.65,3.5194,4.1299,1.17,0.3222,0.579,1.135,148687.387,106034.067,90359.3956,394021.5756,280990.2776
000040.SZ,20210414,2.75,2.1508,2.5239,0.66,0.3095,0.6008,1.3997,148687.387,106034.067,90359.3956,408890.3143,291593.6843
000040.SZ,20210413,2.71,3.5319,4.1446,1.13,0.305,0.5921,1.3794,148687.387,106034.067,90359.3956,402942.8188,287352.3216
000040.SZ,20210412,2.83,2.6669,3.1295,0.74,0.3185,0.6183,1.4404,148687.387,106034.067,90359.3956,420785.3052,300076.4096
000040.SZ,20210409,2.83,2.3881,2.8024,0.59,0.3185,0.6183,1.4404,148687.387,106034.067,90359.3956,420785.3052,300076.4096
000040.SZ,20210408,2.87,4.2894,5.0335,0.96,0.32299999999999995,0.627,1.4608,148687.387,106034.067,90359.3956,426732.8007,304317.7723
000040.SZ,20210407,2.98,3.4610000000000003,4.0614,0.64,0.3354,0.6509999999999999,1.5168,148687.387,106034.067,90359.3956,443088.4133,315981.5197
000040.SZ,20210406,2.98,2.8691,3.3668,0.36,0.3354,0.6509999999999999,1.5168,148687.387,106034.067,90359.3956,443088.4133,315981.5197
000040.SZ,20210402,2.93,5.0896,5.9724,0.55,0.3297,0.6401,1.4913,148687.387,106034.067,90359.3956,435654.0439,310679.8163
000040.SZ,20210401,3.05,4.39,5.1516,0.46,0.3432,0.6663,1.5524,148687.387,106034.067,90359.3956,453496.5304,323403.9044
000040.SZ,20210331,3.15,6.599,7.7438,0.64,0.3545,0.6882,1.6033,148687.387,106034.067,90359.3956,468365.2691,334007.3111
000040.SZ,20210330,3.1,8.198,9.6201,0.87,0.3489,0.6773,1.5779,148687.387,106034.067,90359.3956,460930.8997,328705.6077
000040.SZ,20210329,3.19,15.4371,18.115,2.12,0.359,0.6969,1.6237,148687.387,106034.067,90359.3956,474312.7645,338248.6737
000040.SZ,20210326,3.16,11.4664,13.4554,1.98,0.3556,0.6904,1.6084,148687.387,106034.067,90359.3956,469852.1429,335067.6517
000040.SZ,20210325,2.87,5.6671,6.6502,1.09,0.32299999999999995,0.627,1.4608,148687.387,106034.067,90359.3956,426732.8007,304317.7723
000040.SZ,20210324,3.06,10.5428,12.3717,2.78,0.3444,0.6685,1.5575,148687.387,106034.067,90359.3956,454983.4042,324464.245
000040.SZ,20210323,2.8,3.8327,4.4976,1.0,0.3151,0.6117,1.4252,148687.387,106034.067,90359.3956,416324.6836,296895.3876
000040.SZ,20210322,2.93,4.8424,5.6824,1.21,0.3297,0.6401,1.4913,148687.387,106034.067,90359.3956,435654.0439,310679.8163
000040.SZ,20210319,2.86,4.1408,4.8591,0.85,0.3219,0.6248,1.4557,148687.387,106034.067,90359.3956,425245.9268,303257.4316
000040.SZ,20210318,2.81,2.5206,2.9578,0.52,0.3162,0.6139,1.4303,148687.387,106034.067,90359.3956,417811.5575,297955.7283
000040.SZ,20210317,2.84,3.6002,4.2248,0.75,0.3196,0.6205,1.4455,148687.387,106034.067,90359.3956,422272.1791,301136.7503
000040.SZ,20210316,2.89,4.0006,4.6946,0.82,0.3252,0.6314,1.4709999999999999,148687.387,106034.067,90359.3956,429706.5484,306438.4536
000040.SZ,20210315,2.93,5.8049,6.8119,1.43,0.3297,0.6401,1.4913,148687.387,106034.067,90359.3956,435654.0439,310679.8163
000040.SZ,20210312,2.84,8.4859,9.9579,3.07,0.3196,0.6205,1.4455,148687.387,106034.067,90359.3956,422272.1791,301136.7503
000040.SZ,20210311,2.83,2.4974,2.9306,0.94,0.3185,0.6183,1.4404,148687.387,106034.067,90359.3956,420785.3052,300076.4096
000040.SZ,20210310,2.57,3.2154,3.7731,1.43,0.2892,0.5615,1.3081,148687.387,106034.067,90359.3956,382126.5846,272507.5522
000040.SZ,20210309,2.72,4.4252,5.1929,2.5,0.3061,0.5942,1.3844,148687.387,106034.067,90359.3956,404429.6926,288412.6622
000040.SZ,20210308,2.66,1.6643,1.953,0.98,0.2994,0.5811,1.3539,148687.387,106034.067,90359.3956,395508.4494,282050.6182
000040.SZ,20210305,2.7,2.0011,2.3483,1.29,0.3039,0.5899,1.3743,148687.387,106034.067,90359.3956,401455.9449,286291.9809
000040.SZ,20210304,2.64,1.9158,2.2482,1.23,0.2971,0.5768,1.3437,148687.387,106034.067,90359.3956,392534.7017,279929.9369
000040.SZ,20210303,2.61,1.2392,1.4542,0.75,0.2937,0.5702,1.3285,148687.387,106034.067,90359.3956,388074.0801,276748.9149
000040.SZ,20210302,2.58,2.04,2.3939,1.22,0.2903,0.5637,1.3132,148687.387,106034.067,90359.3956,383613.4585,273567.8929
000040.SZ,20210301,2.58,1.2962,1.521,0.63,0.2903,0.5637,1.3132,148687.387,106034.067,90359.3956,383613.4585,273567.8929
