ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
601222.SH,20210420,6.87,0.8943,1.6399,1.23,1.1527,3.5767,2.2966,174888.9266,174888.9266,95379.5339,1201486.9257,1201486.9257
601222.SH,20210419,6.94,1.0142,1.8597,1.36,1.1645,3.6131,2.32,174888.9266,174888.9266,95379.5339,1213729.1506,1213729.1506
601222.SH,20210416,6.89,0.7424,1.3613,0.99,1.1561,3.5871,2.3033,174888.9266,174888.9266,95379.5339,1204984.7043,1204984.7043
601222.SH,20210415,6.77,0.5218,0.9567,0.62,1.136,3.5246,2.2631,174888.9266,174888.9266,95379.5339,1183998.0331,1183998.0331
601222.SH,20210414,6.74,0.6347,1.1638,0.68,1.1309,3.509,2.2531,174888.9266,174888.9266,95379.5339,1178751.3653,1178751.3653
601222.SH,20210413,6.69,0.7296,1.3378,0.72,1.1225,3.4829,2.2364,174888.9266,174888.9266,95379.5339,1170006.919,1170006.919
601222.SH,20210412,6.73,1.0938,2.0055,0.97,1.1292,3.5038,2.2498,174888.9266,174888.9266,95379.5339,1177002.476,1177002.476
601222.SH,20210409,6.97,0.7881,1.4451,0.64,1.1695,3.6287,2.33,174888.9266,174888.9266,95379.5339,1218975.8184,1218975.8184
601222.SH,20210408,6.95,0.9591,1.7587,0.76,1.1662,3.6183,2.3233,174888.9266,174888.9266,95379.5339,1215478.0399,1215478.0399
601222.SH,20210407,7.04,1.0991,2.0153,0.78,1.1813,3.6652,2.3534,174888.9266,174888.9266,95379.5339,1231218.0433,1231218.0433
601222.SH,20210406,7.07,1.1574,2.1222,0.75,1.1863,3.6808,2.3634,174888.9266,174888.9266,95379.5339,1236464.7111,1236464.7111
601222.SH,20210402,6.93,1.6496,3.0247,0.95,1.1628,3.6079,2.3166,174888.9266,174888.9266,95379.2647,1211980.2613,1211980.2613
601222.SH,20210401,7.09,1.2532,2.2978,0.63,1.1896,3.6912,2.3701,174888.6574,174888.6574,95379.2647,1239960.581,1239960.581
601222.SH,20210331,7.09,1.1715,2.148,0.49,1.1896,3.6912,2.3701,174888.6574,174888.6574,95379.2647,1239960.581,1239960.581
601222.SH,20210330,7.18,1.7816,3.2667,0.68,1.2048,3.738,2.4002,174888.6574,174888.6574,95379.2647,1255700.5601,1255700.5601
601222.SH,20210329,7.28,1.9067,3.4962,0.62,1.2215,3.7901,2.4336,174888.6574,174888.6574,95379.2647,1273189.4259,1273189.4259
601222.SH,20210326,7.45,2.5427,4.6624,0.81,1.2501,3.8786,2.4905,174888.6574,174888.6574,95379.2647,1302920.4976,1302920.4976
601222.SH,20210325,7.24,2.5728,4.7176,0.87,1.2148,3.7693,2.4203,174888.6574,174888.6574,95379.2647,1266193.8796,1266193.8796
601222.SH,20210324,7.62,3.0845,5.6558,1.14,1.2786,3.9671,2.5473,174888.6574,174888.6574,95379.2647,1332651.5694,1332651.5694
601222.SH,20210323,7.51,3.0060000000000002,5.5118,1.15,1.2601,3.9098,2.5105,174888.6574,174888.6574,95379.2647,1313413.8171,1313413.8171
601222.SH,20210322,7.81,4.2587,7.8088,1.83,1.3105,4.066,2.6108,174888.6574,174888.6574,95379.2647,1365880.4143,1365880.4143
601222.SH,20210319,7.24,2.8634,5.2503,1.17,1.2148,3.7693,2.4203,174888.6574,174888.6574,95379.2647,1266193.8796,1266193.8796
601222.SH,20210318,7.16,1.6151,2.9614,0.65,1.2014,3.7276,2.3935,174888.6574,174888.6574,95379.2647,1252202.787,1252202.787
601222.SH,20210317,7.1,1.8299,3.3554,0.75,1.1913,3.6964,2.3735,174888.6574,174888.6574,95379.2647,1241709.4675,1241709.4675
601222.SH,20210316,7.3,2.5214,4.6234,1.02,1.2249,3.8005,2.4403,174888.6574,174888.6574,95379.2647,1276687.199,1276687.199
601222.SH,20210315,7.1,2.7942,5.1235,1.17,1.1913,3.6964,2.3735,174888.6574,174888.6574,95379.2647,1241709.4675,1241709.4675
601222.SH,20210312,7.16,3.4862,6.3924,1.67,1.2014,3.7276,2.3935,174888.6574,174888.6574,95379.2647,1252202.787,1252202.787
601222.SH,20210311,6.81,1.8464,3.3856,0.86,1.1427,3.5454,2.2765,174888.6574,174888.6574,95379.2647,1190991.7569,1190991.7569
601222.SH,20210310,6.73,1.5974,2.929,0.73,1.1292,3.5038,2.2498,174888.6574,174888.6574,95379.2647,1177000.6643,1177000.6643
601222.SH,20210309,6.72,2.6489999999999996,4.8572,1.29,1.1276,3.4986,2.2464,174888.6574,174888.6574,95379.2647,1175251.7777,1175251.7777
601222.SH,20210308,6.79,2.3852,4.3735,1.2,1.1393,3.535,2.2698,174888.6574,174888.6574,95379.2647,1187493.9837,1187493.9837
601222.SH,20210305,6.89,1.9896,3.6481,1.01,1.1561,3.5871,2.3033,174888.6574,174888.6574,95379.2647,1204982.8495,1204982.8495
601222.SH,20210304,7.01,2.1221,3.8911,1.05,1.1762,3.6495,2.3434,174888.6574,174888.6574,95379.2647,1225969.4884,1225969.4884
601222.SH,20210303,7.28,1.7322,3.1762,0.79,1.2215,3.7901,2.4336,174888.6574,174888.6574,95379.2647,1273189.4259,1273189.4259
601222.SH,20210302,7.24,2.0015,3.6701,0.79,1.2148,3.7693,2.4203,174888.6574,174888.6574,95379.2647,1266193.8796,1266193.8796
601222.SH,20210301,7.38,2.1186,3.8847,0.67,1.2383,3.8422,2.4671,174888.6574,174888.6574,95379.2647,1290678.2916,1290678.2916
