ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
300320.SZ,20210316,5.56,3.2819,3.9632,0.62,1.8093,1.4916,1.4769999999999999,60123.4191,48815.194,40423.5874,334286.2102,271412.4786
300320.SZ,20210315,5.53,2.8412,3.431,0.51,1.7996,1.4835,1.4691,60123.4191,48815.194,40423.5874,332482.5076,269948.0228
300320.SZ,20210312,5.39,3.7626,4.5437,0.7,1.754,1.4459,1.4319,60123.4191,48815.194,40423.5874,324065.2289,263113.8957
300320.SZ,20210311,5.4,4.0006,4.8311,0.82,1.7573,1.4486,1.4345,60123.4191,48815.194,40423.5874,324666.4631,263602.0476
300320.SZ,20210310,5.33,6.4892,7.8363,1.68,1.7345,1.4298,1.4159,60123.4191,48815.194,40423.5874,320457.8238,260184.984
300320.SZ,20210309,5.72,9.2573,11.1791,4.01,1.8614,1.5345,1.5195,60123.4191,48815.194,40423.5874,343905.9573,279222.9097
300320.SZ,20210308,5.52,4.2139,5.0886,2.43,1.7963,1.4808,1.4664,60123.4191,48815.194,40423.5874,331881.2734,269459.8709
300320.SZ,20210305,5.34,2.8894,3.5343,1.87,1.7377,1.4325,1.4186,60123.4191,46496.102,38011.582,321059.058,248289.1847
300320.SZ,20210304,5.21,1.8962,2.3148,1.21,1.7251,1.3977,1.3726,60123.4191,46403.1886,38011.582,313243.0135,241760.6126
300320.SZ,20210303,5.25,1.3027,1.5903,0.7,1.7384,1.4084,1.3831,60123.4191,46403.1886,38011.582,315647.9503,243616.7402
300320.SZ,20210302,5.19,1.6051,1.9594,0.84,1.7185,1.3923,1.3673,60123.4191,46403.1886,38011.582,312040.5451,240832.5488
300320.SZ,20210301,5.27,1.4324,1.7487,0.68,1.745,1.4138,1.3884,60123.4191,46403.1886,38011.582,316850.4187,244544.8039
