ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
300324.SZ,20210330,3.45,3.9529,4.8249,0.9,1.1833,1.8162,2.1413,175270.0295,111294.1447,91180.6512,604681.6018,383964.7992
300324.SZ,20210329,3.61,4.021,4.9079,0.8,1.2382,1.9004,2.2406,175270.0295,111294.1447,91180.6512,632724.8065,401771.8624
300324.SZ,20210326,3.71,4.5086,5.5031,0.7,1.2725,1.9531,2.3027,175270.0295,111294.1447,91180.6512,650251.8094,412901.2768
300324.SZ,20210325,3.7,4.5283,5.5271,0.68,1.2691,1.9478,2.2965,175270.0295,111294.1447,91180.6512,648499.1092,411788.3354
300324.SZ,20210324,3.73,3.9997,4.882,0.51,1.2794,1.9636,2.3151,175270.0295,111294.1447,91180.6512,653757.21,415127.1597
300324.SZ,20210323,3.82,4.9673,6.063,0.55,1.3102,2.011,2.3709,175270.0295,111294.1447,91180.6512,669531.5127,425143.6328
300324.SZ,20210322,3.9,7.1599,8.7393,0.88,1.3377,2.0531,2.4206,175270.0295,111294.1447,91180.6512,683553.1151,434047.1643
300324.SZ,20210319,3.92,11.7063,14.2886,1.79,1.3445,2.0636,2.4330000000000003,175270.0295,111294.1447,91180.6512,687058.5156,436273.0472
300324.SZ,20210318,3.55,5.4405,6.6407,0.85,1.2176,1.8688,2.2034,175270.0295,111294.1447,91180.6512,622208.6047,395094.2137
300324.SZ,20210317,3.68,9.8474,12.0196,1.63,1.2622,1.9373,2.2840000000000003,175270.0295,111294.1447,91180.6512,644993.7086,409562.4525
300324.SZ,20210316,3.62,10.6021,12.9408,2.05,1.2416,1.9057,2.2468,175270.0295,111294.1447,91180.6512,634477.5068,402884.8038
300324.SZ,20210315,3.16,2.9010000000000002,3.5409,0.52,1.0839,1.6635,1.9613,175270.0295,111294.1447,91180.6512,553853.2932,351689.4973
300324.SZ,20210312,3.13,3.9827,4.8613,0.65,1.0736,1.6477,1.9427,175270.0295,111294.1447,91180.6512,548595.1923,348350.6729
300324.SZ,20210311,3.26,4.5082,5.5027,0.75,1.1181,1.7162,2.0234,175270.0295,111294.1447,91180.6512,571380.2962,362818.9117
300324.SZ,20210310,3.27,8.1427,9.9389,1.6,1.1216,1.7214,2.0296,175270.0295,111294.1447,91180.6512,573132.9965,363931.8532
300324.SZ,20210309,3.48,6.3844,7.7927,1.43,1.1936,1.8319999999999999,2.1599,175270.0295,111294.1447,91180.6512,609939.7027,387303.6236
300324.SZ,20210308,3.52,4.6157,5.6338,1.06,1.2073,1.8530000000000002,2.1847,175270.0295,111294.1447,91180.6512,616950.5038,391755.3893
300324.SZ,20210305,3.63,6.8443,8.3541,1.74,1.2451,1.9109,2.253,175270.0295,111294.1447,91180.6512,636230.2071,403997.7453
300324.SZ,20210304,3.37,4.106,5.0117,1.08,1.1559,1.7741,2.0916,175270.0295,111294.1447,91180.6512,590659.9994,375061.2676
300324.SZ,20210303,3.45,3.4846,4.2532,0.82,1.1833,1.8162,2.1413,175270.0295,111294.1447,91180.6512,604681.6018,383964.7992
300324.SZ,20210302,3.47,3.2801,4.0037,0.73,1.1902,1.8267,2.1537,175270.0295,111294.1447,91180.6512,608187.0024,386190.6821
300324.SZ,20210301,3.55,4.093999999999999,4.9971,0.83,1.2176,1.8688,2.2034,175270.0295,111294.1447,91180.6512,622208.6047,395094.2137
