20190827,120.98773067448414
20190828,122.97065973096839
20190829,123.303293153337
20190830,121.29722656295465
20190902,125.02395354585931
20190903,126.17825729823802
20190904,124.92415511173895
20190905,128.9635885269832
20190906,128.36307826358592
20190909,130.25406610290622
20190910,130.11121186983553
20190911,129.32721094051823
20190912,130.23536425518114
20190916,130.89302693903645
20190917,127.89256039696555
20190918,127.19430365945858
20190919,127.51866108775202
20190920,128.55950418788925
20190923,127.09539549926828
20190924,128.62288477477114
20190925,123.75836346795408
20190926,121.42807918030691
20190927,122.09837363958084
20190930,121.05104751023761
20191008,121.35798717385636
20191009,123.04791855177064
20191010,124.3630526871343
20191011,124.05909383500165
20191014,125.79060664651294
20191015,124.94382890470025
20191016,120.59969454147235
20191017,120.43496635114515
20191018,118.04953074801318
20191021,118.10809023202651
20191022,118.76338213157788
20191023,118.00491671261237
20191024,118.15498326987488
20191025,119.21066626182333
20191028,120.91499598696076
20191029,119.26981877778675
20191030,117.86415194599141
20191031,116.6945655237065
20191101,116.91551776136018
20191104,117.78288522088391
20191105,118.27086457081342
20191106,117.93964426290206
20191107,118.23020550189167
20191108,117.26752963036911
20191111,114.32029428249662
20191112,113.44103677099106
20191113,113.6474013129226
20191114,114.15708052730889
20191115,112.33186838975033
20191118,113.74240050625977
20191119,113.57808795391986
20191120,112.38493156308932
20191121,113.05163894806911
20191122,112.45634161094318
20191125,112.13586245577278
20191126,114.87752012626726
20191127,114.78145836958602
20191128,113.1643422672149
20191129,114.04909122180325
20191202,114.42778082315293
20191203,115.36064707207186
20191204,114.93603447986746
20191205,113.65478870948569
20191206,115.30892422261793
20191209,115.27340155676305
20191210,118.46310904869775
20191211,118.1651575323783
20191212,119.91633569016966
20191213,120.99664372696692
20191216,122.68706365856303
20191217,124.08730549610087
20191218,123.6352803198826
20191219,123.47078544730256
20191220,122.61913101803295
20191223,120.00150177317677
20191224,121.2079115350735
20191225,122.15157383997699
20191226,122.46632396059572
20191227,121.71283033978845
20191230,123.38892833922168
20191231,123.20450049067082
20200102,127.10646845101013
20200103,128.27421997915172
20200106,130.67521475560198
20200107,132.94686646526966
20200108,133.33170837531253
20200109,136.03924204554644
20200110,135.74675763619757
20200113,137.56726276844384
20200114,137.15833763945795
20200115,136.54354684869142
20200116,135.57068081563807
20200117,136.2272633920768
20200120,137.61100087543176
20200121,136.85539095515205
20200122,138.43353066974677
20200123,134.57958559652684
20200203,123.70561666001427
20200204,125.96154441798153
20200205,127.9895108013554
20200206,130.63122760272944
20200207,134.51993628061754
20200210,136.97821197596332
20200211,136.85836674365868
20200212,141.1914252064649
20200213,140.1073755666894
20200214,138.86966559559065
20200217,143.4862822504726
20200218,145.76035980639753
20200219,143.85708580136182
20200220,145.85686914417417
20200221,147.6395181046015
20200224,148.18109385244483
20200225,146.83899190278532
20200226,143.29160408348497
20200227,143.22488031049548
20200228,134.84346274998688
20200302,140.38717967935398
20200303,140.38292086303244
20200304,140.92116722550486
20200305,144.79606550719288
20200306,143.08235121984308
20200309,136.02233144641053
20200310,139.37498449174882
20200311,138.72404985323257
20200312,134.6634822195584
20200313,132.84841120811922
20200316,123.98962512350042
20200317,123.38126427795315
20200318,121.1011951302235
20200319,121.62265695303441
20200320,123.00181063599021
20200323,117.24255720712591
20200324,119.28769574480253
20200325,123.18464625651919
20200326,120.9328532802404
20200327,121.91889108428865
20200330,120.97220744191452
20200331,120.87581611149083
20200401,121.62813131045749
20200402,125.47557601930517
20200403,124.06511973616632
20200407,127.131487307932
20200408,126.29765848055492
20200409,126.67799412471652
20200410,123.94894604976656
20200413,121.36562910064923
20200414,125.03819336380506
20200415,124.45838411832344
20200416,126.0404020691319
20200417,130.18682204129487
20200420,129.9110551636071
20200421,129.52875619994518
20200422,132.2165389047797
20200423,131.60898502308567
20200424,129.69591344578873
20200427,129.31971883389673
20200428,129.76680716132307
20200429,129.47384806103662
20200430,133.18378428580982
20200506,133.79706328782984
20200507,134.97672337388082
20200508,135.89320671111344
20200511,134.37578940745667
20200512,135.999676669597
20200513,136.38901148769546
20200514,133.18465202110804
20200515,133.24825824787547
20200518,134.35272101011535
20200519,136.23022815763665
20200520,134.4362219383332
20200521,133.42278534768596
20200522,130.71916301941528
20200525,130.17965384506095
20200526,132.64558269646903
20200527,132.15999013690768
20200528,131.41173469051148
20200529,134.12178067171274
20200601,137.1381458864792
20200602,136.23264726426544
20200603,135.69206898292663
20200604,134.49883792579593
20200605,131.6344104888856
20200608,135.06901145676972
20200609,136.39385549016845
20200610,135.22679924624856
20200611,137.60922107719836
20200612,137.3894996322855
20200615,135.88534544816534
20200616,138.2467871586384
20200617,138.37900325710658
20200618,138.28518009758167
20200619,139.85133930374926
20200622,141.2015284275254
20200623,142.540223033209
20200624,145.23552873364497
20200629,148.24645648547195
20200630,149.72244811956833
20200701,151.52479464989415
20200702,152.27115938429225
20200703,153.6508967102239
20200706,162.04937043993996
20200707,162.02818837494533
20200708,167.52802009847184
20200709,170.65772299715493
20200710,170.27782318772077
20200713,176.96359991353543
20200714,177.41796373533055
20200715,173.73120448862986
20200716,166.00593074403656
20200717,166.52135306683974
20200720,174.08322899167422
20200721,176.66418451888723
20200722,175.8430395447695
20200723,182.92154713363078
20200724,175.31349798062635
20200727,178.87843732925023
20200728,178.6219054002163
20200729,183.371142373309
20200730,188.04152405190672
20200731,189.66569959778354
20200803,193.78306102395203
20200804,194.15482044093304
20200805,194.5342215071494
20200806,190.78401109016772
20200807,192.1638042457651
20200810,193.95200803906215
20200811,188.65873029528646
20200812,185.60256508355783
20200813,186.0035907322846
20200814,187.7129822521364
20200817,190.00837094653951
20200818,193.25284787870567
20200819,186.4893935568155
20200820,181.21941432846572
20200821,185.74343043784341
20200824,192.64468425956716
20200825,192.73793108968357
20200826,187.26099563094877
20200827,192.80731266767916
20200828,197.5822846600002
20200831,197.38890497103853
20200901,204.13286093958556
20200902,205.76239678851294
20200903,201.94908773328254
20200904,201.43690172992132
20200907,194.66237374209524
20200908,197.34315689347608
20200909,192.71117272872286
20200910,188.67149500452675
20200911,200.0599107653528
20200914,206.15751593601397
20200915,204.61888865437516
20200916,206.7705256540707
20200917,208.9416656410653
20200918,206.9596124096481
20200921,205.25995569972787
20200922,201.34111363168734
20200923,212.27818472722163
20200924,198.92981957336193
20200925,199.59714904931138
20200928,203.5721417872492
20200929,205.16071346028326
20200930,206.6327891690261
20201009,222.1983149666637
20201012,227.10883743184684
20201013,227.80195705762932
20201014,223.51054324214985
20201015,218.89586571423308
20201016,216.87510519851637
20201019,208.83848072702835
20201020,209.05630790595177
20201021,205.3760843749314
20201022,202.43957172000884
20201023,200.39852014735266
20201026,204.8960749631688
20201027,205.68211519779217
20201028,207.38629597086376
20201029,209.52215677529557
20201030,209.91569935905926
20201102,208.86090778854944
20201103,205.7655528081963
20201104,204.82886778386109
20201105,213.3866540764756
20201106,208.54144008073726
20201109,211.25295054631715
20201110,212.41094479196286
20201111,208.4743628622114
20201112,203.9243692103227
20201113,198.47465833207573
20201116,200.62683862149782
20201117,196.65048257517935
20201118,194.26088880908893
20201119,196.7358646673421
20201120,203.5900388801394
20201123,205.39534170240012
20201124,205.63432786364388
20201125,203.6981372052271
20201126,204.52547273561467
20201127,206.63973758840845
20201130,204.96420371729377
20201201,208.31393065950877
20201202,207.11939210262483
20201203,206.43844283831788
20201204,206.16766094277156
20201207,209.43594534969202
20201208,210.46485809110376
20201209,208.94581664362983
20201210,212.13968538118334
20201211,208.26151170460227
20201214,214.97810965096863
20201215,216.5693861993719
20201216,215.93493495169338
20201217,214.4526578314812
20201218,219.72429841924227
20201221,232.5109800998725
20201222,231.3464175565394
20201223,242.98935918488334
20201224,240.41701699414625
20201225,248.34994333146548
20201228,246.3785107049728
20201229,235.272319520593
20201230,239.89404455888672
20201231,243.10502300288005
20210104,257.9117239231303
20210105,262.36160182619346
20210106,263.5219794440418
20210107,273.36137208381024
20210108,267.40001939066883
20210111,259.6976198177299
20210112,266.4277948528837
20210113,263.8172156418897
20210114,251.27454416201024
20210115,254.45928759381036
20210118,257.19716292717396
20210119,254.29320529067243
20210120,263.5613767363862
20210121,274.6222303161108
20210122,282.34136899859493
20210125,278.6344558146541
20210126,273.07237124932044
20210127,286.8518850583808
20210128,270.2778719609952
20210129,259.12399517136555
20210201,256.2788394436122
20210202,258.0954093536123
20210203,254.53567350574525
20210204,254.92818701724678
20210205,258.09894795277734
20210208,255.24618627145986
20210209,265.3855807875424
20210210,273.0092540981315
20210218,275.0880253319099
20210219,271.2788663181273
20210222,260.89820589795374
20210223,263.66637219959586
20210224,251.5880233230307
20210225,259.40668563847765
20210226,259.43803314355836
20210301,267.8723496869882
20210302,270.3074737133013
20210303,269.2467503007838
20210304,253.472905185836
20210305,255.4333746534176
20210308,241.82730807223223
20210309,234.69548160055172
20210310,235.7219296169814
20210311,244.87718774100472
20210312,249.78166485717162
20210315,235.69763009323964
20210316,239.49985917511287
20210317,239.6636387269171
20210318,241.19969124677277
20210319,237.41834321468187
20210322,245.23722955486576
20210323,244.36302894206284
20210324,240.43405195382383
20210325,238.06247076080024
20210326,246.3109092629302
20210329,248.8041904041439
20210330,257.01494674125615
20210331,256.16779815784065
20210401,260.08726118226053
20210402,256.51254937184376
20210406,265.784744537106
20210407,263.0012092137898
20210408,256.8688892007435
20210409,251.08718798027945
20210412,247.105105572746
20210413,242.78340390855755
20210414,245.44869769603238
20210415,249.76145828549926
20210416,249.0712957197331
20210419,257.2176966557713
20210420,261.27938245472524
20210421,259.02280487623983
20210422,256.5696295184591
20210423,257.16647401557043
20210426,256.2811159904876
20210427,254.47247099195621
20210428,259.61920771139194
20210429,257.96633049577144
20210430,263.85196662027346
20210506,265.4496544145639
20210507,260.8359780802473
20210510,263.3208654466556
20210511,263.4179347405295
20210512,262.8374180924129
20210513,258.4146341195911
20210514,262.28174540342775
20210517,267.56584421452806
20210518,267.91124522727284
20210519,273.5250004018189
20210520,269.18265162603984
20210521,269.8285994469177
20210524,265.77223842992373
20210525,267.5752146954935
20210526,266.82138208133483
20210527,266.35661654084674
