ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
300393.SZ,20210419,7.78,1.632,1.813,1.33,24.8976,21.7035,1.5957,1.7411,1.3166,2.4988,2.4988,77830.5256,55698.4922,50137.1418,605521.4892,433334.2693
300393.SZ,20210416,7.66,0.9673,1.0746,0.74,24.5136,21.3687,1.5711,1.7142,1.2963,2.5379,2.5379,77830.5256,55698.4922,50137.1418,596181.8261,426650.4503
300393.SZ,20210415,7.56,0.9664,1.0736,0.67,24.1936,21.0898,1.5506,1.6918,1.2794,2.5715,2.5715,77830.5256,55698.4922,50137.1418,588398.7735,421080.601
300393.SZ,20210414,7.62,1.0357,1.1506,0.66,24.3856,21.2571,1.5629,1.7052,1.2895,2.5512,2.5512,77830.5256,55698.4922,50137.1418,593068.6051,424422.5106
300393.SZ,20210413,7.47,1.1559,1.2841,0.65,23.9056,20.8387,1.5321,1.6717,1.2642,2.6025,2.6025,77830.5256,55698.4922,50137.1418,581394.0262,416067.7367
300393.SZ,20210412,7.57,2.0292,2.2543,1.17,24.2256,21.1176,1.5526,1.6941,1.2811,2.5681,2.5681,77830.5256,55698.4922,50137.1418,589177.0788,421637.586
300393.SZ,20210409,7.82,1.3215,1.4681,0.72,25.0256,21.8151,1.6039,1.75,1.3234,2.486,2.486,77830.5256,55698.4922,50137.1418,608634.7102,435562.209
300393.SZ,20210408,7.81,1.6612,1.8454,0.84,24.9936,21.7872,1.6019,1.7478,1.3217,2.4892,2.4892,77830.5256,55698.4922,50137.1418,607856.4049,435005.2241
300393.SZ,20210407,7.94,1.6455,1.8281,0.78,25.4097,22.1498,1.6285,1.7769,1.3437,2.4484,2.4484,77830.5256,55698.4922,50137.1418,617974.3733,442246.0281
300393.SZ,20210406,7.94,2.204,2.4485,1.05,25.4097,22.1498,1.6285,1.7769,1.3437,2.4484,2.4484,77830.5256,55698.4922,50137.1418,617974.3733,442246.0281
300393.SZ,20210402,7.84,1.829,2.0318,0.71,25.0896,21.8709,1.608,1.7545,1.3268,2.4796,2.4796,77830.5256,55698.4922,50137.1418,610191.3207,436676.1788
300393.SZ,20210401,7.89,1.8778,2.0861,0.68,25.2496,22.0103,1.6183,1.7657,1.3352,2.4639,2.4639,77830.5256,55698.4922,50137.1418,614082.847,439461.1035
300393.SZ,20210331,7.94,2.3851,2.6497,0.85,25.4097,22.1498,1.6285,1.7769,1.3437,2.4484,2.4484,77830.5256,55698.4922,50137.1418,617974.3733,442246.0281
300393.SZ,20210330,8.11,2.255,2.5052,0.74,25.9537,22.6241,1.6634,1.8149,1.3725,2.3971,2.3971,77830.5256,55698.4922,50137.1418,631205.5626,451714.7717
300393.SZ,20210329,8.12,2.1594,2.3989,0.63,25.9857,22.652,1.6654,1.8171,1.3742,2.3941,2.3941,77830.5256,55698.4922,50137.1418,631983.8679,452271.7567
300393.SZ,20210326,8.21,4.1283,4.5862,1.34,26.2737,22.903,1.6839,1.8373,1.3894,2.3679,2.3679,77830.5256,55698.4922,50137.1418,638988.6152,457284.621
300393.SZ,20210325,7.88,2.8845,3.2044,0.95,25.2176,21.9824,1.6162,1.7634,1.3335,2.4671,2.4671,77830.5256,55698.4922,50137.1418,613304.5417,438904.1185
300393.SZ,20210324,8.03,2.6238,2.9148,0.85,25.6977,22.4009,1.647,1.797,1.3589,2.421,2.421,77830.5256,55698.4922,50137.1418,624979.1206,447258.8924
300393.SZ,20210323,8.1,3.448,3.8305,1.0,25.9217,22.5962,1.6613,1.8127,1.3708,2.4,2.4,77830.5256,55698.4922,50137.1418,630427.2574,451157.7868
300393.SZ,20210322,8.43,4.0287,4.4755,1.29,26.9778,23.5167,1.729,1.8865,1.4266,2.3061,2.3061,77830.5256,55698.4922,50137.1418,656111.3308,469538.2892
300393.SZ,20210319,8.11,2.4564,2.7289,0.79,25.9537,22.6241,1.6634,1.8149,1.3725,2.3971,2.3971,77830.5256,55698.4922,50137.1418,631205.5626,451714.7717
300393.SZ,20210318,8.15,2.5783,2.8643,0.8,26.0817,22.7356,1.6716,1.8239,1.3792,2.3853,2.3853,77830.5256,55698.4922,50137.1418,634318.7836,453942.7114
300393.SZ,20210317,8.21,2.8823,3.202,0.91,26.2737,22.903,1.6839,1.8373,1.3894,2.3679,2.3679,77830.5256,55698.4922,50137.1418,638988.6152,457284.621
300393.SZ,20210316,8.29,5.2547,5.8376,1.84,26.5297,23.1262,1.7003,1.8552,1.4029,2.345,2.345,77830.5256,55698.4922,50137.1418,645215.0572,461740.5003
300393.SZ,20210315,7.96,2.4334,2.7033,0.83,25.4737,22.2056,1.6326,1.7813,1.3471,2.4423,2.4423,77830.5256,55698.4922,50137.1418,619530.9838,443359.9979
300393.SZ,20210312,8.15,2.4956,2.7725,0.85,26.0817,22.7356,1.6716,1.8239,1.3792,2.3853,2.3853,77830.5256,55698.4922,50137.1418,634318.7836,453942.7114
300393.SZ,20210311,8.26,3.0137,3.348,1.04,26.4337,23.0425,1.6942,1.8485,1.3978,2.3536,2.3536,77830.5256,55698.4922,50137.1418,642880.1415,460069.5456
300393.SZ,20210310,8.0,2.6841,2.9818,0.94,25.6017,22.3172,1.6408,1.7903,1.3538,2.43,2.43,77830.5256,55698.4922,50137.1418,622644.2048,445587.9376
300393.SZ,20210309,8.14,3.6278,4.0303,1.4,26.0497,22.7077,1.6696,1.8216,1.3775,2.3883,2.3883,77830.5256,55698.4922,50137.1418,633540.4784,453385.7265
300393.SZ,20210308,8.28,2.9261,3.2506,1.13,26.4977,23.0983,1.6983,1.8529,1.4012,2.3479,2.3479,77830.5256,55698.4922,50137.1418,644436.752,461183.5154
300393.SZ,20210305,8.76,2.4488,2.7205,0.86,28.0338,24.4373,1.7967,1.9604,1.4825,2.2192,2.2192,77830.5256,55698.4922,50137.1418,681795.4043,487918.7917
300393.SZ,20210304,8.77,2.8617,3.1792,1.01,28.0658,24.4652,1.7988,1.9626,1.4842,2.2167,2.2167,77830.5256,55698.4922,50137.1418,682573.7095,488475.7766
300393.SZ,20210303,9.16,2.3961,2.8691,0.78,29.3139,25.5532,1.8788,2.0499,1.5502,2.1223,2.1223,77830.5256,54444.8315,45468.5986,712927.6145,498714.6565
300393.SZ,20210302,9.2,2.3953,2.8681,0.68,29.4419,25.6648,1.887,2.0588,1.5569,2.1131,2.1131,77830.5256,54444.8315,45468.5986,716040.8355,500892.4498
300393.SZ,20210301,9.4,2.9908,3.6093,0.79,30.082,26.2227,1.928,2.1036,1.5908,2.0681,2.0681,77830.5256,54444.8315,45114.3493,731606.9406,511781.4161
