ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
300117.SZ,20210408,3.71,2.2048,4.6734,0.7,104.1785,33.1035,1.6401,0.7736,1.3191,0.0809,0.0809,71676.0,71676.0,33814.6779,265917.96,265917.96
300117.SZ,20210407,3.8,2.0979,4.4468,0.62,106.7057,33.9065,1.6799,0.7924,1.3511,0.0789,0.0789,71676.0,71676.0,33814.6779,272368.8,272368.8
300117.SZ,20210406,3.85,2.6012,5.5137,0.8,108.1097,34.3526,1.702,0.8028,1.3688,0.0779,0.0779,71676.0,71676.0,33814.6779,275952.6,275952.6
300117.SZ,20210402,3.71,2.431,5.1528,0.7,104.1785,33.1035,1.6401,0.7736,1.3191,0.0809,0.0809,71676.0,71676.0,33814.6779,265917.96,265917.96
300117.SZ,20210401,3.82,3.5135,7.4474,0.96,107.2673,34.085,1.6887,0.7966,1.3582,0.0785,0.0785,71676.0,71676.0,33814.6779,273802.32,273802.32
300117.SZ,20210331,3.93,5.0892,10.7875,1.55,110.3562,35.0665,1.7374,0.8195,1.3973,0.0763,0.0763,71676.0,71676.0,33814.6779,281686.68,281686.68
300117.SZ,20210330,3.73,3.2877,6.9688,0.89,104.7401,33.2819,1.6489,0.7778,1.3262,0.0804,0.0804,71676.0,71676.0,33814.6779,267351.48,267351.48
300117.SZ,20210329,3.92,2.0037,4.2472,0.43,110.0753,34.9772,1.7329,0.8174,1.3937,0.0765,0.0765,71676.0,71676.0,33814.6779,280969.92,280969.92
300117.SZ,20210326,3.91,3.5507,7.5264,0.79,109.7945,34.888,1.7285,0.8154,1.3902,0.0767,0.0767,71676.0,71676.0,33814.6779,280253.16,280253.16
300117.SZ,20210325,3.8,4.4427,9.417,1.02,106.7057,33.9065,1.6799,0.7924,1.3511,0.0789,0.0789,71676.0,71676.0,33814.6779,272368.8,272368.8
300117.SZ,20210324,4.08,3.1672,6.7134,0.71,114.5682,36.4049,1.8037,0.8508,1.4506,0.0735,0.0735,71676.0,71676.0,33814.6779,292438.08,292438.08
300117.SZ,20210323,4.1,5.2098,11.043,1.14,115.1298,36.5833,1.8125,0.855,1.4577,0.0732,0.0732,71676.0,71676.0,33814.6779,293871.6,293871.6
300117.SZ,20210322,4.24,6.9275,14.6839,1.71,119.0611,37.8325,1.8744,0.8842,1.5075,0.0708,0.0708,71676.0,71676.0,33814.6779,303906.24,303906.24
300117.SZ,20210319,3.93,2.8502,6.0416,0.62,110.3562,35.0665,1.7374,0.8195,1.3973,0.0763,0.0763,71676.0,71676.0,33814.6779,281686.68,281686.68
300117.SZ,20210318,3.93,3.5181,7.4572,0.69,110.3562,35.0665,1.7374,0.8195,1.3973,0.0763,0.0763,71676.0,71676.0,33814.6779,281686.68,281686.68
300117.SZ,20210317,4.04,3.9167,8.3021,0.62,113.445,36.048,1.786,0.8425,1.4364,0.0743,0.0743,71676.0,71676.0,33814.6779,289571.04,289571.04
300117.SZ,20210316,4.18,5.5719,11.8106,0.71,117.3763,37.2972,1.8479,0.8717,1.4862,0.0718,0.0718,71676.0,71676.0,33814.6779,299605.68,299605.68
300117.SZ,20210315,4.03,4.3501,9.2208,0.54,113.1642,35.9587,1.7816,0.8404,1.4328,0.0744,0.0744,71676.0,71676.0,33814.6779,288854.28,288854.28
300117.SZ,20210312,3.98,5.5445,11.7525,0.7,111.7602,35.5126,1.7595,0.83,1.4151,0.0754,0.0754,71676.0,71676.0,33814.6779,285270.48,285270.48
300117.SZ,20210311,3.9,6.2256,13.1963,0.79,109.5137,34.7988,1.7241,0.8133,1.3866,0.0769,0.0769,71676.0,71676.0,33814.6779,279536.4,279536.4
300117.SZ,20210310,3.87,10.0313,21.2631,1.45,108.6713,34.5311,1.7108,0.807,1.376,0.0775,0.0775,71676.0,71676.0,33814.6779,277386.12,277386.12
300117.SZ,20210309,4.36,12.8678,27.2756,2.39,122.4307,38.9033,1.9275,0.9092,1.5502,0.0688,0.0688,71676.0,71676.0,33814.6779,312507.36,312507.36
300117.SZ,20210308,4.03,5.9447,12.6008,1.24,113.1642,35.9587,1.7816,0.8404,1.4328,0.0744,0.0744,71676.0,71676.0,33814.6779,288854.28,288854.28
300117.SZ,20210305,3.89,4.293,9.0998,0.93,109.2329,34.7096,1.7197,0.8112,1.3831,0.0771,0.0771,71676.0,71676.0,33814.6779,278819.64,278819.64
300117.SZ,20210304,3.82,6.226,13.1971,1.6,107.2673,34.085,1.6887,0.7966,1.3582,0.0785,0.0785,71676.0,71676.0,33814.6779,273802.32,273802.32
300117.SZ,20210303,3.88,5.1968,11.0155,1.48,108.9521,34.6203,1.7153,0.8091,1.3795,0.0773,0.0773,71676.0,71676.0,33814.6779,278102.88,278102.88
300117.SZ,20210302,3.74,5.2699,11.1704,1.8,105.0209,33.3711,1.6534,0.7799,1.3297,0.0802,0.0802,71676.0,71676.0,33814.6779,268068.24,268068.24
300117.SZ,20210301,3.65,2.9416,6.2353,0.97,102.4936,32.5681,1.6136,0.7611,1.2977,0.0822,0.0822,71676.0,71676.0,33814.6779,261617.4,261617.4
