ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
002623.SZ,20210420,33.0,2.1263,4.1508,1.17,38.3308,30.9726,2.2048,2.9287,2.5308,,,16000.0,15957.3625,8174.4425,528000.0,526592.9625
002623.SZ,20210419,33.7,2.0725,4.0457,1.17,39.1439,31.6296,2.2516,2.9908,2.5845,,,16000.0,15957.3625,8174.4425,539200.0,537763.1163
002623.SZ,20210416,32.69,1.1689,2.2819,0.68,37.9707,30.6817,2.1841,2.9012,2.507,,,16000.0,15957.3625,8174.4425,523040.0,521646.1801
002623.SZ,20210415,32.72,2.8111,5.4876,2.15,38.0056,30.7098,2.1861,2.9038,2.5093,,,16000.0,15957.3625,8174.4425,523520.0,522124.901
002623.SZ,20210414,34.88,1.4628,2.8556,1.24,40.5145,40.5145,2.3794,3.0955,3.0955,,,16000.0,15957.3625,8174.4425,558080.0,556592.804
002623.SZ,20210413,35.27,1.5809,3.0861,1.53,40.9675,40.9675,2.406,3.1301,3.1301,,,16000.0,15957.3625,8174.4425,564320.0,562816.1754
002623.SZ,20210412,34.57,1.8138,3.5407,2.23,40.1544,40.1544,2.3582,3.068,3.068,,,16000.0,15957.3625,8174.4425,553120.0,551646.0216
002623.SZ,20210409,33.92,0.9125,1.7813,1.16,,39.5843,2.2944,4.5824,3.0103,,,16000.0,15957.3625,8174.4425,542720.0,541273.736
002623.SZ,20210408,34.55,0.7701,1.5033,0.99,,40.3195,2.337,4.6675,3.0662,,,16000.0,15957.3625,8174.4425,552800.0,551326.8744
002623.SZ,20210407,34.34,0.8409,1.6416,1.11,,40.0745,2.3228,4.6391,3.0476,,,16000.0,15957.3625,8174.4425,549440.0,547975.8283
002623.SZ,20210406,34.9,0.8214,1.6034,1.13,,40.728,2.3607,4.7148,3.0973,,,16000.0,15957.3625,8174.4425,558400.0,556911.9513
002623.SZ,20210402,34.52,0.7271,1.4194,0.86,,40.2845,2.335,4.6634,3.0636,,,16000.0,15957.3625,8174.4425,552320.0,550848.1535
002623.SZ,20210401,34.42,0.7781,1.519,0.97,,40.1678,2.3282,4.6499,3.0547,,,16000.0,15957.3625,8174.4425,550720.0,549252.4173
002623.SZ,20210331,34.06,0.7296,1.4242,0.87,,39.7477,2.3039,4.6013,3.0228,,,16000.0,15957.3625,8174.4425,544960.0,543507.7668
002623.SZ,20210330,34.74,0.7237,1.4127,0.85,,40.5413,2.3499,4.6931,3.0831,,,16000.0,15957.3625,8174.4425,555840.0,554358.7733
002623.SZ,20210329,34.57,0.6822,1.3317,0.8,,40.3429,2.3384,4.6702,3.068,,,16000.0,15957.3625,8174.4425,553120.0,551646.0216
002623.SZ,20210326,34.6,1.3047,2.547,1.7,,40.3779,2.3404,4.6742,3.0707,,,16000.0,15957.3625,8174.4425,553600.0,552124.7425
002623.SZ,20210325,33.27,0.5731,1.1187,0.68,,38.8258,2.2504,4.4945,2.9526,,,16000.0,15957.3625,8174.4425,532320.0,530901.4504
002623.SZ,20210324,33.25,0.887,1.7315,1.02,,38.8024,2.2491,4.4918,2.9509,,,16000.0,15957.3625,8174.4425,532000.0,530582.3031
002623.SZ,20210323,34.07,0.7947,1.5513,0.89,,39.7594,2.3046,4.6026,3.0236,,,16000.0,15957.3625,8174.4425,545120.0,543667.3404
002623.SZ,20210322,34.59,0.7136,1.393,0.64,,40.3662,2.3397,4.6729,3.0698,,,16000.0,15957.3625,8174.4425,553440.0,551965.1689
002623.SZ,20210319,34.38,0.8764,1.7108,0.67,,40.1211,2.3255,4.6445,3.0512,,,16000.0,15957.3625,8174.4425,550080.0,548614.1228
002623.SZ,20210318,34.31,0.9509,1.8563,0.59,,40.0395,2.3208,4.635,3.0449,,,16000.0,15957.3625,8174.4425,548960.0,547497.1074
002623.SZ,20210317,34.07,1.0039,1.9596,0.51,,39.7594,2.3046,4.6026,3.0236,,,16000.0,15957.3625,8174.4425,545120.0,543667.3404
002623.SZ,20210316,33.47,0.9374,1.8298,0.36,,39.0592,2.264,4.5216,2.9704,,,16000.0,15957.3625,8174.4425,535520.0,534092.9229
002623.SZ,20210315,33.22,1.7984,3.5107,0.71,,38.7674,2.2471,4.4878,2.9482,,,16000.0,15957.3625,8174.4425,531520.0,530103.5823
002623.SZ,20210312,34.85,1.8606,3.632,0.78,,40.6696,2.3573,4.708,3.0929,,,16000.0,15957.3625,8174.4425,557600.0,556114.0831
002623.SZ,20210311,35.95,2.4407,4.7646,1.06,,41.9533,2.4317,4.8566,3.1905,,,16000.0,15957.3625,8174.4425,575200.0,573667.1819
002623.SZ,20210310,36.3,2.8087,5.4829,1.41,,42.3618,2.4554,4.9039,3.2216,,,16000.0,15957.3625,8174.4425,580800.0,579252.2588
002623.SZ,20210309,37.7,3.9536,7.7178,2.63,,43.9956,2.5501,5.093,3.3458,,,16000.0,15957.3625,8174.4425,603200.0,601592.5663
002623.SZ,20210308,35.33,1.5327,2.9921,1.03,,41.2298,2.3898,4.7728,3.1355,,,16000.0,15957.3625,8174.4425,565280.0,563773.6171
002623.SZ,20210305,36.33,1.2059,2.3541,0.82,,42.3968,2.4574,4.9079,3.2242,,,16000.0,15957.3625,8174.4425,581280.0,579730.9796
002623.SZ,20210304,36.89,1.9814,3.868,1.49,,43.0503,2.4953,4.9836,3.2739,,,16000.0,15957.3625,8174.4425,590240.0,588667.1026
002623.SZ,20210303,38.51,1.2598,2.4593,0.87,,44.9408,2.6049,5.2024,3.4177,,,16000.0,15957.3625,8174.4425,616160.0,614518.0299
002623.SZ,20210302,38.8,1.5405,3.0072,1.07,,45.2792,2.6245,5.2416,3.4434,,,16000.0,15957.3625,8174.4425,620800.0,619145.665
002623.SZ,20210301,38.81,1.4826,2.8942,0.94,,45.2909,2.6252,5.243,3.4443,,,16000.0,15957.3625,8174.4425,620960.0,619305.2386
