ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000055.SZ,20210323,4.6,2.0596,2.6036,1.19,13.1032,13.1032,0.9304,1.6803,1.6803,1.087,1.087,108827.8951,67741.3379,53588.262,500608.3175,311610.1543
000055.SZ,20210322,4.81,1.8103,2.2913,0.94,15.0519,12.8503,1.0059,1.7415,1.7562,1.0395,1.0395,108827.8951,67827.2529,53588.262,523462.1754,326249.0864
000055.SZ,20210319,4.65,1.6364,2.0712,0.68,14.5512,12.4228,0.9724,1.6836,1.6978,1.0753,1.0753,108827.8951,67827.2529,53588.262,506049.7122,315396.726
000055.SZ,20210318,4.77,1.6944,2.1447,0.66,14.9267,12.7434,0.9975,1.7271,1.7416,1.0482,1.0482,108827.8951,67827.2529,53588.262,519109.0596,323535.9963
000055.SZ,20210317,4.76,1.4707,1.8615,0.48,14.8954,12.7167,0.9954,1.7234,1.7379,1.0504,1.0504,108827.8951,67827.2529,53588.262,518020.7807,322857.7238
000055.SZ,20210316,4.85,2.026,2.5643,0.51,15.1771,12.9571,1.0142,1.756,1.7708,1.0309,1.0309,108827.8951,67827.2529,53588.262,527815.2912,328962.1766
000055.SZ,20210315,4.77,2.8504,3.6078,0.64,14.9267,12.7434,0.9975,1.7271,1.7416,1.0482,1.0482,108827.8951,67827.2529,53588.262,519109.0596,323535.9963
000055.SZ,20210312,4.85,4.0511,5.1275,1.02,15.1771,12.9571,1.0142,1.756,1.7708,1.0309,1.0309,108827.8951,67827.2529,53588.262,527815.2912,328962.1766
000055.SZ,20210311,4.66,2.3913,3.0267,0.66,14.5825,12.4495,0.9745,1.6872,1.7014,1.073,1.073,108827.8951,67827.2529,53588.262,507137.9912,316074.9985
000055.SZ,20210310,4.65,4.0955,5.1837,1.41,14.5512,12.4228,0.9724,1.6836,1.6978,1.0753,1.0753,108827.8951,67827.2529,53588.262,506049.7122,315396.726
000055.SZ,20210309,4.9,6.3305,8.0126,3.66,15.3336,13.0907,1.0247,1.7741,1.7891,1.0204,1.0204,108827.8951,67827.2529,53588.262,533256.686,332353.5392
000055.SZ,20210308,4.77,5.4404,6.886,7.49,14.9267,12.7434,0.9975,1.7271,1.7416,1.0482,1.0482,108827.8951,67827.2529,53588.262,519109.0596,323535.9963
000055.SZ,20210305,4.51,1.5817,2.002,3.16,14.1131,12.0488,0.9431,1.6329,1.6467,1.1086,1.1086,108827.8951,67827.2529,53588.262,490813.8069,305900.9106
000055.SZ,20210304,4.34,0.6367,0.8059,1.31,13.5811,11.5946,0.9076,1.5714,1.5846,1.1521,1.1521,108827.8951,67827.2529,53588.262,472313.0647,294370.2776
000055.SZ,20210303,4.32,0.5356,0.678,1.08,13.5186,11.5412,0.9034,1.5641,1.5773,1.1574,1.1574,108827.8951,67827.2529,53588.262,470136.5068,293013.7325
000055.SZ,20210302,4.25,0.4523,0.5725,0.87,13.2995,11.3542,0.8887,1.5388,1.5517,1.1765,1.1765,108827.8951,67827.2529,53588.262,462518.5542,288265.8248
000055.SZ,20210301,4.29,0.4265,0.5398,0.66,13.4247,11.4611,0.8971,1.5533,1.5663,1.1655,1.1655,108827.8951,67827.2529,53588.262,466871.67,290978.9149
