ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
300324.SZ,20210511,3.29,1.9489,2.0804,0.93,,,1.4442,2.0612,1.9468,1.368,1.368,175270.0295,111294.1447,104255.5381,576638.3971,366157.7361
300324.SZ,20210510,3.22,2.0514,2.1898,1.04,,,1.4134,2.0173,1.9053,1.3978,1.3978,175270.0295,111294.1447,104255.5381,564369.495,358367.1459
300324.SZ,20210507,3.23,2.1917,2.3397,1.05,,,1.4178,2.0236,1.9113,1.3934,1.3934,175270.0295,111294.1447,104255.5381,566122.1953,359480.0874
300324.SZ,20210506,3.14,1.3624,1.4544,0.59,,,1.3783,1.9672,1.858,1.4334,1.4334,175270.0295,111294.1447,104255.5381,550347.8926,349463.6144
300324.SZ,20210430,3.1,2.7897,2.978,1.26,,,1.3608,1.9421,1.8343,1.4519,1.4519,175270.0295,111294.1447,104255.5381,543337.0915,345011.8486
300324.SZ,20210429,3.24,2.0973,2.5599,0.84,,,1.4222,2.0299,1.9172,1.3891,1.3891,175270.0295,111294.1447,91180.6512,567874.8956,360593.0288
300324.SZ,20210428,3.23,1.4663,1.7898,0.52,,,1.4011,2.0236,2.0236,1.3934,1.3934,175270.0295,111294.1447,91180.6512,566122.1953,359480.0874
300324.SZ,20210427,3.26,2.6888,3.2819,0.94,,,1.4141,2.0424,2.0424,1.3806,1.3806,175270.0295,111294.1447,91180.6512,571380.2962,362818.9117
300324.SZ,20210426,3.41,2.4648,3.0085,0.83,,,1.4792,2.1364,2.1364,1.3199,1.3199,175270.0295,111294.1447,91180.6512,597670.8006,379513.0334
300324.SZ,20210423,3.33,2.3297,2.8436,0.69,,,1.4445,2.0862,2.0862,1.3516,1.3516,175270.0295,111294.1447,91180.6512,583649.1982,370609.5019
300324.SZ,20210422,3.43,3.5561,4.3405,1.19,,,1.4879,2.1489,2.1489,1.3122,1.3122,175270.0295,111294.1447,91180.6512,601176.2012,381738.9163
300324.SZ,20210421,3.51,3.0484,3.7209,1.1,,,1.5226,2.199,2.199,1.2823,1.2823,175270.0295,111294.1447,91180.6512,615197.8035,390642.4479
300324.SZ,20210420,3.61,2.8329,3.4578,1.04,,,1.566,2.2617,2.2617,1.2468,1.2468,175270.0295,111294.1447,91180.6512,632724.8065,401771.8624
300324.SZ,20210419,3.67,3.0975,3.7808,1.2,,,1.592,2.2992,2.2992,1.2264,1.2264,175270.0295,111294.1447,91180.6512,643241.0083,408449.511
300324.SZ,20210416,3.65,4.2729,5.2155,1.97,,,1.5833,2.2867,2.2867,1.2331,1.2331,175270.0295,111294.1447,91180.6512,639735.6077,406223.6282
300324.SZ,20210415,3.48,1.7526,2.1392,0.68,,,1.5096,2.1802,2.1802,1.2933,1.2933,175270.0295,111294.1447,91180.6512,609939.7027,387303.6236
300324.SZ,20210414,3.52,1.9628,2.3958,0.59,,,1.5269,2.2053,2.2053,1.2786,1.2786,175270.0295,111294.1447,91180.6512,616950.5038,391755.3893
300324.SZ,20210413,3.51,2.5559,3.1197,0.77,,,1.5226,2.199,2.199,1.2823,1.2823,175270.0295,111294.1447,91180.6512,615197.8035,390642.4479
300324.SZ,20210412,3.48,2.3307,2.8448,0.71,,,1.5096,2.1802,2.1802,1.2933,1.2933,175270.0295,111294.1447,91180.6512,609939.7027,387303.6236
300324.SZ,20210409,3.58,2.2215,2.7115,0.67,,,1.553,2.2429,2.2429,1.2572,1.2572,175270.0295,111294.1447,91180.6512,627466.7056,398433.038
300324.SZ,20210408,3.59,3.8947,4.7538,1.26,,,1.5573,2.2491,2.2491,1.2537,1.2537,175270.0295,111294.1447,91180.6512,629219.4059,399545.9795
300324.SZ,20210407,3.71,5.6357,6.8789,2.05,,,1.6094,2.3243,2.3243,1.2132,1.2132,175270.0295,111294.1447,91180.6512,650251.8094,412901.2768
300324.SZ,20210406,3.55,2.5394,3.0996,0.83,,,1.5399,2.2241,2.2241,1.2678,1.2678,175270.0295,111294.1447,91180.6512,622208.6047,395094.2137
300324.SZ,20210402,3.48,2.1925,2.6762,0.62,,,1.5096,2.1802,2.1802,1.2933,1.2933,175270.0295,111294.1447,91180.6512,609939.7027,387303.6236
300324.SZ,20210401,3.47,2.429,2.9649,0.62,,,1.5052,2.1739,2.1739,1.2971,1.2971,175270.0295,111294.1447,91180.6512,608187.0024,386190.6821
300324.SZ,20210331,3.42,2.6635,3.251,0.63,,,1.4836,2.1426,2.1426,1.316,1.316,175270.0295,111294.1447,91180.6512,599423.5009,380625.9749
300324.SZ,20210330,3.45,3.9529,4.8249,0.9,23.3791,,1.1833,1.8162,2.1413,1.3046,1.3046,175270.0295,111294.1447,91180.6512,604681.6018,383964.7992
300324.SZ,20210329,3.61,4.021,4.9079,0.8,24.4634,,1.2382,1.9004,2.2406,1.2468,1.2468,175270.0295,111294.1447,91180.6512,632724.8065,401771.8624
300324.SZ,20210326,3.71,4.5086,5.5031,0.7,25.141,,1.2725,1.9531,2.3027,1.2132,1.2132,175270.0295,111294.1447,91180.6512,650251.8094,412901.2768
300324.SZ,20210325,3.7,4.5283,5.5271,0.68,25.0733,,1.2691,1.9478,2.2965,1.2164,1.2164,175270.0295,111294.1447,91180.6512,648499.1092,411788.3354
300324.SZ,20210324,3.73,3.9997,4.882,0.51,25.2766,,1.2794,1.9636,2.3151,1.2067,1.2067,175270.0295,111294.1447,91180.6512,653757.21,415127.1597
300324.SZ,20210323,3.82,4.9673,6.063,0.55,25.8864,,1.3102,2.011,2.3709,1.1782,1.1782,175270.0295,111294.1447,91180.6512,669531.5127,425143.6328
300324.SZ,20210322,3.9,7.1599,8.7393,0.88,26.4286,,1.3377,2.0531,2.4206,1.1541,1.1541,175270.0295,111294.1447,91180.6512,683553.1151,434047.1643
300324.SZ,20210319,3.92,11.7063,14.2886,1.79,26.5641,,1.3445,2.0636,2.433,1.1482,1.1482,175270.0295,111294.1447,91180.6512,687058.5156,436273.0472
300324.SZ,20210318,3.55,5.4405,6.6407,0.85,24.0568,,1.2176,1.8688,2.2034,1.2678,1.2678,175270.0295,111294.1447,91180.6512,622208.6047,395094.2137
300324.SZ,20210317,3.68,9.8474,12.0196,1.63,24.9377,,1.2622,1.9373,2.284,1.223,1.223,175270.0295,111294.1447,91180.6512,644993.7086,409562.4525
300324.SZ,20210316,3.62,10.6021,12.9408,2.05,24.5311,,1.2416,1.9057,2.2468,1.2433,1.2433,175270.0295,111294.1447,91180.6512,634477.5068,402884.8038
300324.SZ,20210315,3.16,2.901,3.5409,0.52,21.4139,,1.0839,1.6635,1.9613,1.4243,1.4243,175270.0295,111294.1447,91180.6512,553853.2932,351689.4973
300324.SZ,20210312,3.13,3.9827,4.8613,0.65,21.2106,,1.0736,1.6477,1.9427,1.438,1.438,175270.0295,111294.1447,91180.6512,548595.1923,348350.6729
300324.SZ,20210311,3.26,4.5082,5.5027,0.75,22.0916,,1.1181,1.7162,2.0234,1.3806,1.3806,175270.0295,111294.1447,91180.6512,571380.2962,362818.9117
300324.SZ,20210310,3.27,8.1427,9.9389,1.6,22.1593,,1.1216,1.7214,2.0296,1.3764,1.3764,175270.0295,111294.1447,91180.6512,573132.9965,363931.8532
300324.SZ,20210309,3.48,6.3844,7.7927,1.43,23.5824,,1.1936,1.832,2.1599,1.2933,1.2933,175270.0295,111294.1447,91180.6512,609939.7027,387303.6236
300324.SZ,20210308,3.52,4.6157,5.6338,1.06,23.8535,,1.2073,1.853,2.1847,1.2786,1.2786,175270.0295,111294.1447,91180.6512,616950.5038,391755.3893
300324.SZ,20210305,3.63,6.8443,8.3541,1.74,24.5989,,1.2451,1.9109,2.253,1.2399,1.2399,175270.0295,111294.1447,91180.6512,636230.2071,403997.7453
300324.SZ,20210304,3.37,4.106,5.0117,1.08,22.837,,1.1559,1.7741,2.0916,1.3356,1.3356,175270.0295,111294.1447,91180.6512,590659.9994,375061.2676
300324.SZ,20210303,3.45,3.4846,4.2532,0.82,23.3791,,1.1833,1.8162,2.1413,1.3046,1.3046,175270.0295,111294.1447,91180.6512,604681.6018,383964.7992
300324.SZ,20210302,3.47,3.2801,4.0037,0.73,23.5146,,1.1902,1.8267,2.1537,1.2971,1.2971,175270.0295,111294.1447,91180.6512,608187.0024,386190.6821
300324.SZ,20210301,3.55,4.094,4.9971,0.83,24.0568,,1.2176,1.8688,2.2034,1.2678,1.2678,175270.0295,111294.1447,91180.6512,622208.6047,395094.2137
